distancia	duracion	Selected	Cluster	Silhouette
5121.0	1357.0	No	C2	
10267.0	2007.0	No	C2	
5709.0	1169.0	No	C2	
1211.0	539.0	No	C1	
4224.0	1055.0	No	C1	
2054.0	516.0	No	C1	
1444.0	451.0	No	C1	
3540.0	751.0	No	C1	
6586.0	1306.0	No	C2	
9781.0	1311.0	No	C2	
6057.0	1194.0	No	C2	
4961.0	1311.0	No	C2	
2840.0	762.0	No	C1	
1640.0	440.0	No	C1	
10876.0	1450.0	No	C2	
6045.0	1381.0	No	C2	
5440.0	1247.0	No	C2	
5327.0	1495.0	No	C2	
5475.0	1510.0	No	C2	
2320.0	880.0	No	C1	
8406.0	1527.0	No	C2	
8999.0	1269.0	No	C2	
915.0	446.0	No	C1	
4956.0	1128.0	No	C2	
1988.0	408.0	No	C1	
4672.0	1035.0	No	C1	
1909.0	429.0	No	C1	
1479.0	531.0	No	C1	
1106.0	511.0	No	C1	
6436.0	1246.0	No	C2	
2701.0	586.0	No	C1	
1786.0	460.0	No	C1	
2795.0	785.0	No	C1	
1969.0	589.0	No	C1	
4574.0	1115.0	No	C1	
3942.0	941.0	No	C1	
4331.0	1178.0	No	C1	
1100.0	460.0	No	C1	
1026.0	245.0	No	C1	
3635.0	878.0	No	C1	
5000.0	1194.0	No	C2	
1411.0	372.0	No	C1	
2801.0	711.0	No	C1	
1632.0	325.0	No	C1	
7213.0	985.0	No	C2	
5226.0	1343.0	No	C2	
4960.0	1492.0	No	C2	
3771.0	921.0	No	C1	
5499.0	1217.0	No	C2	
138.0	1074.0	No	C1	
2473.0	695.0	No	C1	
11744.0	2069.0	No	C2	
3497.0	933.0	No	C1	
3719.0	883.0	No	C1	
1822.0	558.0	No	C1	
5806.0	1469.0	No	C2	
1294.0	456.0	No	C1	
4369.0	1451.0	No	C1	
2523.0	482.0	No	C1	
5167.0	1276.0	No	C2	
1165.0	536.0	No	C1	
3584.0	1101.0	No	C1	
1128.0	435.0	No	C1	
5897.0	1087.0	No	C2	
2096.0	695.0	No	C1	
1004.0	406.0	No	C1	
11365.0	1445.0	No	C2	
1097.0	375.0	No	C1	
7461.0	1508.0	No	C2	
3470.0	928.0	No	C1	
1990.0	689.0	No	C1	
13657.0	1839.0	No	C2	
703.0	429.0	No	C1	
8501.0	1011.0	No	C2	
4930.0	1309.0	No	C2	
3206.0	728.0	No	C1	
5593.0	1405.0	No	C2	
6467.0	1014.0	No	C2	
3312.0	793.0	No	C1	
4466.0	1036.0	No	C1	
831.0	416.0	No	C1	
9412.0	1636.0	No	C2	
3547.0	1073.0	No	C1	
25167.0	2388.0	No	C2	
2010.0	648.0	No	C1	
5315.0	996.0	No	C2	
1209.0	467.0	No	C1	
2324.0	824.0	No	C1	
11.0	356.0	No	C1	
2703.0	769.0	No	C1	
2828.0	786.0	No	C1	
8251.0	1425.0	No	C2	
9001.0	1844.0	No	C2	
1548.0	474.0	No	C1	
3641.0	994.0	No	C1	
2785.0	841.0	No	C1	
3467.0	1047.0	No	C1	
3895.0	1100.0	No	C1	
7795.0	1238.0	No	C2	
8040.0	1428.0	No	C2	
164.0	47.0	No	C1	
4534.0	1224.0	No	C1	
6601.0	1684.0	No	C2	
4597.0	1056.0	No	C1	
2022.0	483.0	No	C1	
2369.0	698.0	No	C1	
868.0	343.0	No	C1	
7100.0	1534.0	No	C2	
2823.0	796.0	No	C1	
7460.0	1484.0	No	C2	
2263.0	525.0	No	C1	
729.0	194.0	No	C1	
1100.0	382.0	No	C1	
8216.0	1214.0	No	C2	
1174.0	540.0	No	C1	
4389.0	849.0	No	C1	
10.0	667.0	No	C1	
6149.0	1270.0	No	C2	
2879.0	650.0	No	C1	
1078.0	398.0	No	C1	
4034.0	1045.0	No	C1	
960.0	470.0	No	C1	
2602.0	721.0	No	C1	
2036.0	643.0	No	C1	
11461.0	1827.0	No	C2	
16.0	1361.0	No	C1	
2099.0	676.0	No	C1	
996.0	428.0	No	C1	
26.0	404.0	No	C1	
1790.0	506.0	No	C1	
5062.0	1206.0	No	C2	
3224.0	668.0	No	C1	
2237.0	591.0	No	C1	
3411.0	940.0	No	C1	
6037.0	1494.0	No	C2	
1119.0	503.0	No	C1	
1930.0	625.0	No	C1	
2855.0	868.0	No	C1	
5723.0	791.0	No	C2	
2072.0	522.0	No	C1	
4133.0	1042.0	No	C1	
3146.0	1030.0	No	C1	
5799.0	1421.0	No	C2	
1648.0	445.0	No	C1	
3196.0	736.0	No	C1	
3220.0	775.0	No	C1	
5141.0	1136.0	No	C2	
5612.0	1231.0	No	C2	
4499.0	1195.0	No	C1	
5460.0	1317.0	No	C2	
4133.0	1089.0	No	C1	
3351.0	1094.0	No	C1	
3660.0	1142.0	No	C1	
837.0	274.0	No	C1	
1920.0	515.0	No	C1	
8082.0	1590.0	No	C2	
1096.0	386.0	No	C1	
465.0	134.0	No	C1	
2601.0	688.0	No	C1	
6191.0	1315.0	No	C2	
3829.0	888.0	No	C1	
6334.0	1517.0	No	C2	
6281.0	1689.0	No	C2	
6607.0	1606.0	No	C2	
4968.0	1198.0	No	C2	
1709.0	596.0	No	C1	
2686.0	720.0	No	C1	
2146.0	545.0	No	C1	
2079.0	604.0	No	C1	
2320.0	637.0	No	C1	
2977.0	779.0	No	C1	
599.0	186.0	No	C1	
7.0	287.0	No	C1	
4879.0	1105.0	No	C2	
2674.0	499.0	No	C1	
2701.0	817.0	No	C1	
4155.0	1206.0	No	C1	
4544.0	719.0	No	C1	
8717.0	1833.0	No	C2	
2517.0	895.0	No	C1	
2578.0	674.0	No	C1	
3332.0	747.0	No	C1	
1711.0	501.0	No	C1	
5959.0	1229.0	No	C2	
2054.0	516.0	No	C1	
1208.0	475.0	No	C1	
4933.0	1175.0	No	C2	
4625.0	985.0	No	C1	
7276.0	1530.0	No	C2	
4097.0	885.0	No	C1	
5975.0	1526.0	No	C2	
496.0	179.0	No	C1	
2553.0	654.0	No	C1	
7.0	448.0	No	C1	
2730.0	700.0	No	C1	
3820.0	958.0	No	C1	
2166.0	643.0	No	C1	
4376.0	753.0	No	C1	
6616.0	1652.0	No	C2	
1787.0	624.0	No	C1	
3989.0	960.0	No	C1	
973.0	506.0	No	C1	
8917.0	1561.0	No	C2	
1489.0	537.0	No	C1	
4270.0	1157.0	No	C1	
3173.0	967.0	No	C1	
5348.0	1052.0	No	C2	
4608.0	1421.0	No	C1	
6717.0	1350.0	No	C2	
7336.0	1113.0	No	C2	
3832.0	1374.0	No	C1	
2152.0	621.0	No	C1	
3000.0	864.0	No	C1	
6515.0	804.0	No	C2	
5757.0	1219.0	No	C2	
5759.0	1219.0	No	C2	
3540.0	961.0	No	C1	
5730.0	1219.0	No	C2	
742.0	380.0	No	C1	
9429.0	1293.0	No	C2	
1522.0	528.0	No	C1	
2158.0	525.0	No	C1	
4491.0	1275.0	No	C1	
4657.0	1343.0	No	C1	
7716.0	1771.0	No	C2	
5028.0	1209.0	No	C2	
2397.0	763.0	No	C1	
4705.0	946.0	No	C1	
1686.0	668.0	No	C1	
5163.0	1201.0	No	C2	
3371.0	872.0	No	C1	
4196.0	959.0	No	C1	
4078.0	1118.0	No	C1	
11.0	435.0	No	C1	
2172.0	487.0	No	C1	
3484.0	691.0	No	C1	
2379.0	828.0	No	C1	
3640.0	1160.0	No	C1	
3736.0	903.0	No	C1	
3674.0	754.0	No	C1	
3879.0	874.0	No	C1	
1366.0	532.0	No	C1	
1246.0	452.0	No	C1	
3850.0	994.0	No	C1	
2468.0	825.0	No	C1	
7243.0	1449.0	No	C2	
7422.0	1032.0	No	C2	
11948.0	1820.0	No	C2	
1791.0	494.0	No	C1	
985.0	441.0	No	C1	
4244.0	1144.0	No	C1	
2511.0	624.0	No	C1	
3803.0	861.0	No	C1	
1872.0	354.0	No	C1	
2469.0	413.0	No	C1	
376.0	324.0	No	C1	
7101.0	1287.0	No	C2	
5509.0	971.0	No	C2	
8829.0	1614.0	No	C2	
3748.0	1101.0	No	C1	
4638.0	1144.0	No	C1	
5463.0	1087.0	No	C2	
4389.0	1123.0	No	C1	
2942.0	880.0	No	C1	
4178.0	1021.0	No	C1	
2455.0	695.0	No	C1	
8750.0	1922.0	No	C2	
5199.0	1285.0	No	C2	
7681.0	1773.0	No	C2	
2870.0	1131.0	No	C1	
1639.0	417.0	No	C1	
1269.0	342.0	No	C1	
4148.0	1127.0	No	C1	
7806.0	2014.0	No	C2	
5140.0	1264.0	No	C2	
1265.0	481.0	No	C1	
4450.0	1152.0	No	C1	
3773.0	786.0	No	C1	
5587.0	1572.0	No	C2	
2796.0	810.0	No	C1	
3887.0	1272.0	No	C1	
4178.0	804.0	No	C1	
3337.0	874.0	No	C1	
3121.0	1010.0	No	C1	
3760.0	1043.0	No	C1	
1248.0	441.0	No	C1	
3165.0	894.0	No	C1	
10794.0	2216.0	No	C2	
2691.0	584.0	No	C1	
2780.0	539.0	No	C1	
13033.0	1546.0	No	C2	
6409.0	1349.0	No	C2	
2589.0	701.0	No	C1	
1355.0	328.0	No	C1	
3296.0	797.0	No	C1	
2751.0	666.0	No	C1	
3847.0	1219.0	No	C1	
1595.0	533.0	No	C1	
5998.0	1304.0	No	C2	
2048.0	745.0	No	C1	
3614.0	911.0	No	C1	
1709.0	613.0	No	C1	
6578.0	1687.0	No	C2	
7357.0	1350.0	No	C2	
5262.0	1548.0	No	C2	
6168.0	1581.0	No	C2	
1641.0	595.0	No	C1	
3613.0	1037.0	No	C1	
3956.0	1170.0	No	C1	
6191.0	1474.0	No	C2	
1505.0	426.0	No	C1	
1508.0	761.0	No	C1	
8530.0	1856.0	No	C2	
1180.0	504.0	No	C1	
3277.0	1190.0	No	C1	
3242.0	714.0	No	C1	
5508.0	1017.0	No	C2	
4239.0	977.0	No	C1	
1602.0	508.0	No	C1	
1805.0	567.0	No	C1	
5253.0	1296.0	No	C2	
2888.0	807.0	No	C1	
2586.0	829.0	No	C1	
2862.0	1021.0	No	C1	
8595.0	1911.0	No	C2	
1586.0	474.0	No	C1	
5229.0	1067.0	No	C2	
6696.0	1385.0	No	C2	
1385.0	641.0	No	C1	
5574.0	1359.0	No	C2	
6380.0	1574.0	No	C2	
5361.0	1276.0	No	C2	
6067.0	1583.0	No	C2	
1659.0	453.0	No	C1	
3307.0	920.0	No	C1	
1395.0	299.0	No	C1	
4294.0	996.0	No	C1	
4593.0	1036.0	No	C1	
5200.0	1286.0	No	C2	
11269.0	2230.0	No	C2	
6446.0	1564.0	No	C2	
753.0	451.0	No	C1	
4939.0	879.0	No	C2	
581.0	168.0	No	C1	
2036.0	685.0	No	C1	
1877.0	555.0	No	C1	
4112.0	1020.0	No	C1	
1396.0	539.0	No	C1	
1934.0	521.0	No	C1	
2593.0	773.0	No	C1	
800.0	1350.0	No	C1	
10105.0	1520.0	No	C2	
5229.0	1420.0	No	C2	
4025.0	919.0	No	C1	
3222.0	833.0	No	C1	
2076.0	483.0	No	C1	
6776.0	1536.0	No	C2	
2835.0	794.0	No	C1	
4397.0	1018.0	No	C1	
2724.0	676.0	No	C1	
7092.0	1455.0	No	C2	
737.0	284.0	No	C1	
7201.0	1388.0	No	C2	
6485.0	1600.0	No	C2	
3102.0	966.0	No	C1	
799.0	177.0	No	C1	
4566.0	1012.0	No	C1	
1875.0	636.0	No	C1	
1372.0	374.0	No	C1	
2208.0	815.0	No	C1	
5178.0	1201.0	No	C2	
8019.0	1656.0	No	C2	
2948.0	725.0	No	C1	
3640.0	1160.0	No	C1	
6172.0	1382.0	No	C2	
3647.0	584.0	No	C1	
760.0	283.0	No	C1	
3918.0	785.0	No	C1	
1361.0	501.0	No	C1	
1817.0	499.0	No	C1	
1847.0	536.0	No	C1	
2242.0	816.0	No	C1	
10221.0	1812.0	No	C2	
2928.0	911.0	No	C1	
597.0	219.0	No	C1	
6276.0	1433.0	No	C2	
2876.0	772.0	No	C1	
1088.0	365.0	No	C1	
1830.0	629.0	No	C1	
5542.0	1343.0	No	C2	
5242.0	785.0	No	C2	
3344.0	1249.0	No	C1	
27357.0	2850.0	No	C2	
3801.0	861.0	No	C1	
3240.0	984.0	No	C1	
6713.0	1745.0	No	C2	
4764.0	1022.0	No	C1	
2460.0	695.0	No	C1	
3004.0	629.0	No	C1	
5067.0	1278.0	No	C2	
6796.0	1516.0	No	C2	
678.0	693.0	No	C1	
7381.0	1407.0	No	C2	
6627.0	1638.0	No	C2	
4003.0	952.0	No	C1	
2926.0	714.0	No	C1	
3153.0	753.0	No	C1	
3383.0	722.0	No	C1	
6513.0	1400.0	No	C2	
3468.0	1013.0	No	C1	
719.0	314.0	No	C1	
3968.0	1048.0	No	C1	
7982.0	1750.0	No	C2	
5144.0	1290.0	No	C2	
2745.0	748.0	No	C1	
2239.0	609.0	No	C1	
1960.0	440.0	No	C1	
2916.0	748.0	No	C1	
2911.0	535.0	No	C1	
3206.0	807.0	No	C1	
459.0	329.0	No	C1	
3798.0	785.0	No	C1	
8063.0	1952.0	No	C2	
2711.0	903.0	No	C1	
4698.0	1518.0	No	C1	
1458.0	443.0	No	C1	
1299.0	395.0	No	C1	
7312.0	2149.0	No	C2	
7221.0	1490.0	No	C2	
5827.0	1235.0	No	C2	
4709.0	1154.0	No	C1	
2306.0	558.0	No	C1	
2536.0	695.0	No	C1	
9820.0	1054.0	No	C2	
2481.0	703.0	No	C1	
485.0	322.0	No	C1	
7486.0	1421.0	No	C2	
2924.0	773.0	No	C1	
8323.0	1002.0	No	C2	
8802.0	1838.0	No	C2	
3161.0	1002.0	No	C1	
3885.0	1010.0	No	C1	
1685.0	557.0	No	C1	
1532.0	750.0	No	C1	
1048.0	364.0	No	C1	
17.0	726.0	No	C1	
6202.0	1308.0	No	C2	
5308.0	1418.0	No	C2	
19059.0	2671.0	No	C2	
1391.0	473.0	No	C1	
7066.0	1712.0	No	C2	
4302.0	1015.0	No	C1	
4478.0	1145.0	No	C1	
2862.0	765.0	No	C1	
5789.0	1116.0	No	C2	
4023.0	1078.0	No	C1	
6583.0	1621.0	No	C2	
6710.0	1417.0	No	C2	
7043.0	1314.0	No	C2	
2638.0	806.0	No	C1	
3997.0	1174.0	No	C1	
1958.0	693.0	No	C1	
1438.0	514.0	No	C1	
5028.0	1172.0	No	C2	
1170.0	449.0	No	C1	
3613.0	1122.0	No	C1	
5543.0	973.0	No	C2	
10847.0	1655.0	No	C2	
3872.0	902.0	No	C1	
4930.0	1145.0	No	C2	
4352.0	801.0	No	C1	
2527.0	708.0	No	C1	
4596.0	1249.0	No	C1	
3027.0	710.0	No	C1	
1727.0	547.0	No	C1	
64.0	366.0	No	C1	
5234.0	1422.0	No	C2	
1891.0	532.0	No	C1	
1713.0	595.0	No	C1	
3920.0	1214.0	No	C1	
1066.0	402.0	No	C1	
5117.0	1142.0	No	C2	
2010.0	729.0	No	C1	
2657.0	525.0	No	C1	
4684.0	1271.0	No	C1	
5404.0	1074.0	No	C2	
2890.0	749.0	No	C1	
1949.0	743.0	No	C1	
2012.0	657.0	No	C1	
7101.0	1635.0	No	C2	
4675.0	1090.0	No	C1	
3377.0	1039.0	No	C1	
5732.0	1511.0	No	C2	
1770.0	519.0	No	C1	
6412.0	1181.0	No	C2	
1013.0	384.0	No	C1	
3591.0	952.0	No	C1	
2162.0	647.0	No	C1	
3193.0	572.0	No	C1	
2430.0	751.0	No	C1	
1457.0	429.0	No	C1	
2689.0	689.0	No	C1	
3691.0	916.0	No	C1	
5274.0	1039.0	No	C2	
2565.0	501.0	No	C1	
1730.0	608.0	No	C1	
8904.0	1881.0	No	C2	
2080.0	534.0	No	C1	
990.0	253.0	No	C1	
5263.0	1489.0	No	C2	
4435.0	1120.0	No	C1	
6371.0	1276.0	No	C2	
4785.0	1276.0	No	C1	
1695.0	440.0	No	C1	
1716.0	465.0	No	C1	
3422.0	1035.0	No	C1	
5904.0	1432.0	No	C2	
2166.0	576.0	No	C1	
5997.0	1463.0	No	C2	
3699.0	1054.0	No	C1	
4702.0	1084.0	No	C1	
6916.0	1681.0	No	C2	
4723.0	1029.0	No	C1	
6710.0	1782.0	No	C2	
2538.0	909.0	No	C1	
6333.0	1413.0	No	C2	
6962.0	1294.0	No	C2	
6077.0	1286.0	No	C2	
2180.0	749.0	No	C1	
3920.0	1072.0	No	C1	
1890.0	665.0	No	C1	
2276.0	601.0	No	C1	
1165.0	359.0	No	C1	
2438.0	834.0	No	C1	
7787.0	1757.0	No	C2	
2922.0	723.0	No	C1	
6645.0	1111.0	No	C2	
2451.0	617.0	No	C1	
7996.0	1787.0	No	C2	
1947.0	446.0	No	C1	
1314.0	457.0	No	C1	
8434.0	1004.0	No	C2	
908.0	274.0	No	C1	
3310.0	844.0	No	C1	
4736.0	600.0	No	C1	
2749.0	754.0	No	C1	
8062.0	1957.0	No	C2	
2706.0	916.0	No	C1	
2242.0	605.0	No	C1	
6517.0	1408.0	No	C2	
6024.0	1117.0	No	C2	
3696.0	1282.0	No	C1	
2824.0	410.0	No	C1	
3707.0	802.0	No	C1	
8412.0	1258.0	No	C2	
2996.0	789.0	No	C1	
1220.0	316.0	No	C1	
3827.0	878.0	No	C1	
2847.0	730.0	No	C1	
1169.0	451.0	No	C1	
2815.0	603.0	No	C1	
2315.0	738.0	No	C1	
1423.0	467.0	No	C1	
5985.0	1049.0	No	C2	
8615.0	1846.0	No	C2	
7280.0	1588.0	No	C2	
6411.0	1421.0	No	C2	
8231.0	1074.0	No	C2	
2028.0	728.0	No	C1	
8417.0	1663.0	No	C2	
816.0	426.0	No	C1	
5173.0	1026.0	No	C2	
3612.0	1092.0	No	C1	
2498.0	643.0	No	C1	
3211.0	772.0	No	C1	
2252.0	587.0	No	C1	
2681.0	780.0	No	C1	
2530.0	599.0	No	C1	
2048.0	696.0	No	C1	
4254.0	1016.0	No	C1	
965.0	356.0	No	C1	
2867.0	647.0	No	C1	
0.0	1945.0	No	C1	
1471.0	481.0	No	C1	
3298.0	1035.0	No	C1	
1698.0	624.0	No	C1	
5183.0	1126.0	No	C2	
1376.0	207.0	No	C1	
970.0	231.0	No	C1	
6361.0	1496.0	No	C2	
2055.0	341.0	No	C1	
2000.0	563.0	No	C1	
6183.0	1264.0	No	C2	
3972.0	1006.0	No	C1	
6993.0	1159.0	No	C2	
6906.0	712.0	No	C2	
6848.0	1175.0	No	C2	
4943.0	1137.0	No	C2	
5773.0	1255.0	No	C2	
4516.0	1228.0	No	C1	
4342.0	829.0	No	C1	
2664.0	778.0	No	C1	
3117.0	738.0	No	C1	
2037.0	1087.0	No	C1	
3076.0	935.0	No	C1	
2846.0	879.0	No	C1	
3686.0	909.0	No	C1	
6344.0	1462.0	No	C2	
2680.0	723.0	No	C1	
1062.0	317.0	No	C1	
2899.0	749.0	No	C1	
1848.0	727.0	No	C1	
7999.0	1754.0	No	C2	
608.0	358.0	No	C1	
1675.0	413.0	No	C1	
751.0	275.0	No	C1	
1481.0	459.0	No	C1	
3347.0	976.0	No	C1	
1983.0	664.0	No	C1	
297.0	184.0	No	C1	
3023.0	871.0	No	C1	
1695.0	608.0	No	C1	
3661.0	1156.0	No	C1	
4445.0	1107.0	No	C1	
7601.0	1230.0	No	C2	
930.0	249.0	No	C1	
1311.0	423.0	No	C1	
7450.0	2023.0	No	C2	
7978.0	2066.0	No	C2	
1806.0	661.0	No	C1	
1867.0	442.0	No	C1	
3521.0	1091.0	No	C1	
4403.0	1158.0	No	C1	
4278.0	1155.0	No	C1	
7342.0	1389.0	No	C2	
2353.0	574.0	No	C1	
3702.0	977.0	No	C1	
4286.0	1116.0	No	C1	
2392.0	738.0	No	C1	
16.0	1206.0	No	C1	
1792.0	402.0	No	C1	
1608.0	408.0	No	C1	
3829.0	851.0	No	C1	
1689.0	460.0	No	C1	
5045.0	910.0	No	C2	
1974.0	524.0	No	C1	
3543.0	932.0	No	C1	
3167.0	738.0	No	C1	
3361.0	832.0	No	C1	
4371.0	1090.0	No	C1	
7129.0	1544.0	No	C2	
95.0	133.0	No	C1	
6640.0	1456.0	No	C2	
3532.0	997.0	No	C1	
1285.0	304.0	No	C1	
1280.0	387.0	No	C1	
3158.0	769.0	No	C1	
1469.0	552.0	No	C1	
423.0	319.0	No	C1	
2069.0	474.0	No	C1	
7385.0	1605.0	No	C2	
4386.0	797.0	No	C1	
4743.0	1084.0	No	C1	
6755.0	1598.0	No	C2	
5839.0	1094.0	No	C2	
4774.0	1029.0	No	C1	
6664.0	1781.0	No	C2	
2467.0	939.0	No	C1	
3044.0	841.0	No	C1	
2887.0	653.0	No	C1	
6029.0	1050.0	No	C2	
6072.0	1550.0	No	C2	
2734.0	769.0	No	C1	
3270.0	626.0	No	C1	
4540.0	1072.0	No	C1	
6042.0	1277.0	No	C2	
3642.0	996.0	No	C1	
6340.0	1397.0	No	C2	
2599.0	815.0	No	C1	
3500.0	929.0	No	C1	
9.0	1173.0	No	C1	
1348.0	454.0	No	C1	
3837.0	1246.0	No	C1	
6902.0	1094.0	No	C2	
8055.0	1957.0	No	C2	
2751.0	842.0	No	C1	
1490.0	648.0	No	C1	
4421.0	1091.0	No	C1	
3449.0	734.0	No	C1	
1958.0	447.0	No	C1	
1274.0	371.0	No	C1	
3744.0	844.0	No	C1	
998.0	300.0	No	C1	
2238.0	606.0	No	C1	
1359.0	399.0	No	C1	
10142.0	1944.0	No	C2	
5613.0	1440.0	No	C2	
5296.0	1013.0	No	C2	
1825.0	431.0	No	C1	
1148.0	319.0	No	C1	
6856.0	1754.0	No	C2	
10254.0	1715.0	No	C2	
5205.0	1325.0	No	C2	
2744.0	754.0	No	C1	
7464.0	1535.0	No	C2	
1344.0	494.0	No	C1	
1251.0	876.0	No	C1	
1626.0	595.0	No	C1	
1202.0	453.0	No	C1	
1994.0	693.0	No	C1	
930.0	180.0	No	C1	
3739.0	1096.0	No	C1	
1230.0	516.0	No	C1	
333.0	951.0	No	C1	
2317.0	558.0	No	C1	
4557.0	1288.0	No	C1	
1910.0	592.0	No	C1	
3241.0	1062.0	No	C1	
7466.0	1184.0	No	C2	
1241.0	397.0	No	C1	
44.0	956.0	No	C1	
1888.0	558.0	No	C1	
8242.0	1728.0	No	C2	
4519.0	1253.0	No	C1	
12242.0	1576.0	No	C2	
4770.0	1241.0	No	C1	
1197.0	419.0	No	C1	
9781.0	1770.0	No	C2	
1896.0	600.0	No	C1	
18636.0	1802.0	No	C2	
4273.0	974.0	No	C1	
11018.0	1852.0	No	C2	
489.0	298.0	No	C1	
3192.0	850.0	No	C1	
2415.0	662.0	No	C1	
1416.0	482.0	No	C1	
2330.0	754.0	No	C1	
5272.0	1171.0	No	C2	
3616.0	1121.0	No	C1	
4095.0	739.0	No	C1	
42.0	697.0	No	C1	
44.0	696.0	No	C1	
3462.0	830.0	No	C1	
3239.0	911.0	No	C1	
3030.0	763.0	No	C1	
837.0	380.0	No	C1	
2828.0	507.0	No	C1	
3591.0	1065.0	No	C1	
2877.0	748.0	No	C1	
1096.0	277.0	No	C1	
3071.0	1080.0	No	C1	
2807.0	892.0	No	C1	
7547.0	1960.0	No	C2	
3915.0	980.0	No	C1	
3696.0	850.0	No	C1	
1263.0	491.0	No	C1	
3856.0	899.0	No	C1	
940.0	448.0	No	C1	
564.0	257.0	No	C1	
5449.0	1434.0	No	C2	
1696.0	372.0	No	C1	
3198.0	746.0	No	C1	
3958.0	1002.0	No	C1	
12106.0	1796.0	No	C2	
2815.0	757.0	No	C1	
5826.0	882.0	No	C2	
2685.0	703.0	No	C1	
3607.0	979.0	No	C1	
283.0	877.0	No	C1	
2462.0	615.0	No	C1	
1883.0	572.0	No	C1	
6772.0	1691.0	No	C2	
2446.0	576.0	No	C1	
2815.0	605.0	No	C1	
1534.0	511.0	No	C1	
6233.0	1554.0	No	C2	
3750.0	908.0	No	C1	
1075.0	368.0	No	C1	
1708.0	465.0	No	C1	
1610.0	493.0	No	C1	
3300.0	968.0	No	C1	
2300.0	571.0	No	C1	
4868.0	1133.0	No	C2	
1088.0	379.0	No	C1	
2396.0	852.0	No	C1	
428.0	319.0	No	C1	
1580.0	771.0	No	C1	
3814.0	867.0	No	C1	
3090.0	1065.0	No	C1	
8379.0	1258.0	No	C2	
3005.0	653.0	No	C1	
2432.0	556.0	No	C1	
6039.0	1234.0	No	C2	
2982.0	684.0	No	C1	
8461.0	1529.0	No	C2	
3535.0	910.0	No	C1	
2773.0	754.0	No	C1	
12435.0	1802.0	No	C2	
1955.0	447.0	No	C1	
8001.0	1788.0	No	C2	
2376.0	597.0	No	C1	
4675.0	1524.0	No	C1	
1479.0	605.0	No	C1	
5141.0	1197.0	No	C2	
657.0	196.0	No	C1	
10299.0	1217.0	No	C2	
3786.0	802.0	No	C1	
7458.0	1535.0	No	C2	
5210.0	1217.0	No	C2	
5872.0	1275.0	No	C2	
7597.0	1635.0	No	C2	
4715.0	1241.0	No	C1	
7126.0	1712.0	No	C2	
8990.0	1319.0	No	C2	
5242.0	954.0	No	C2	
3866.0	1211.0	No	C1	
992.0	339.0	No	C1	
1029.0	495.0	No	C1	
2035.0	696.0	No	C1	
2695.0	678.0	No	C1	
1585.0	431.0	No	C1	
4869.0	1130.0	No	C2	
9592.0	1629.0	No	C2	
2256.0	671.0	No	C1	
7032.0	1159.0	No	C2	
2423.0	537.0	No	C1	
3330.0	1046.0	No	C1	
4061.0	561.0	No	C1	
3764.0	888.0	No	C1	
5135.0	1153.0	No	C2	
6548.0	1305.0	No	C2	
7055.0	1559.0	No	C2	
16.0	65.0	No	C1	
4737.0	1288.0	No	C1	
982.0	465.0	No	C1	
3137.0	939.0	No	C1	
8475.0	1467.0	No	C2	
3859.0	1110.0	No	C1	
3567.0	1118.0	No	C1	
4131.0	1072.0	No	C1	
5885.0	1431.0	No	C2	
1713.0	540.0	No	C1	
5567.0	1351.0	No	C2	
1212.0	454.0	No	C1	
550.0	298.0	No	C1	
3187.0	770.0	No	C1	
30.0	320.0	No	C1	
5486.0	1075.0	No	C2	
6058.0	1579.0	No	C2	
28.0	320.0	No	C1	
6659.0	1570.0	No	C2	
7661.0	1628.0	No	C2	
10388.0	1794.0	No	C2	
3674.0	991.0	No	C1	
5111.0	1434.0	No	C2	
1514.0	548.0	No	C1	
1148.0	452.0	No	C1	
4275.0	868.0	No	C1	
956.0	198.0	No	C1	
917.0	521.0	No	C1	
5648.0	1446.0	No	C2	
4483.0	1335.0	No	C1	
2273.0	692.0	No	C1	
3381.0	1089.0	No	C1	
2558.0	576.0	No	C1	
2722.0	755.0	No	C1	
7859.0	1568.0	No	C2	
4464.0	1092.0	No	C1	
3517.0	1037.0	No	C1	
6527.0	939.0	No	C2	
7506.0	1821.0	No	C2	
6366.0	1258.0	No	C2	
4509.0	738.0	No	C1	
3063.0	571.0	No	C1	
3685.0	983.0	No	C1	
3186.0	927.0	No	C1	
8116.0	1881.0	No	C2	
6567.0	1312.0	No	C2	
1358.0	457.0	No	C1	
5188.0	1203.0	No	C2	
953.0	400.0	No	C1	
2833.0	727.0	No	C1	
4260.0	1226.0	No	C1	
6602.0	1261.0	No	C2	
5044.0	1238.0	No	C2	
6897.0	1524.0	No	C2	
1996.0	630.0	No	C1	
3367.0	945.0	No	C1	
5612.0	1365.0	No	C2	
7382.0	1605.0	No	C2	
3026.0	835.0	No	C1	
3593.0	732.0	No	C1	
2254.0	558.0	No	C1	
2037.0	583.0	No	C1	
3535.0	1046.0	No	C1	
6075.0	1491.0	No	C2	
3347.0	1023.0	No	C1	
5261.0	1389.0	No	C2	
3459.0	708.0	No	C1	
2062.0	518.0	No	C1	
3283.0	715.0	No	C1	
6805.0	1641.0	No	C2	
1716.0	465.0	No	C1	
5468.0	1402.0	No	C2	
2711.0	855.0	No	C1	
4341.0	1108.0	No	C1	
2384.0	851.0	No	C1	
5443.0	1358.0	No	C2	
1441.0	519.0	No	C1	
4651.0	1084.0	No	C1	
